"WY","Month","Date_median","dist_km_facility","dist_km_sd","Count","FirstFlush_firstDate","FirstFlush_medianDate","FirstFlushOccurred","Year","SAC","SJR","TOT","YOLO","EXPORTS","OUT","X2","mean_OMR","DateMonth","SAC_1","SJR_1","TOT_1","YOLO_1","EXPORTS_1","OUT_1","X2_1"
2007,12,"2006-12-18",57.3665678007858,7.90625538915086,12,2006-12-31,2007-02-27,"No",2006,16951.6129032258,2354.1935483871,19973.7096774194,97.3225806451613,10833.2258064516,9019.35483870968,83.081935483871,-8007.41935483871,2006-12-01,12146.6666666667,2538,15370.8333333333,57.8,9631.8,5230.6,86.091
2008,1,"2008-01-09",54.5248608015608,8.04443324726969,175,2008-01-07,2008-02-05,"Yes",2008,22480.6451612903,2319.35483870968,26831.1935483871,1451,6132.45161290323,24560.064516129,74.8977419354839,-3702.27419354839,2008-01-01,12121.2903225806,1502.58064516129,14015.6129032258,90.9032258064516,6728.22580645161,7185.58064516129,85.7477419354839
2008,2,"2008-02-04",60.8454500457574,6.92934311305063,47,2008-01-07,2008-02-05,"Yes",2008,26306.8965517241,2369.31034482759,30604.275862069,1269.27586206897,7035.27586206897,24128.1724137931,68.3144827586207,-4226.20689655172,2008-02-01,22480.6451612903,2319.35483870968,26831.1935483871,1451,6132.45161290323,24560.064516129,74.8977419354839
2008,3,"2008-03-10",62.2637238050691,9.19823635520527,77,2008-01-07,2008-02-05,"Yes",2008,13703.2258064516,2115.48387096774,17015.0322580645,596.516129032258,3591.83870967742,12220.1935483871,71.2751612903226,-1937.03548387097,2008-03-01,26306.8965517241,2369.31034482759,30604.275862069,1269.27586206897,7035.27586206897,24128.1724137931,68.3144827586207
2008,4,"2008-04-10",61.6730069408037,15.0244067045515,28,2008-01-07,2008-02-05,"Yes",2008,10192.3333333333,2408.66666666667,13760.7333333333,499.8,2430.93333333333,9540,76.517,-1151.13033333333,2008-04-01,13703.2258064516,2115.48387096774,17015.0322580645,596.516129032258,3591.83870967742,12220.1935483871,71.2751612903226
2008,11,"2007-11-15",53.1134978575873,10.3013874037942,9,2008-01-07,2008-02-05,"No",2007,10005,1710.66666666667,12009.2666666667,56.5,6639.03333333333,4290.9,87.8693333333333,-5033.4,2007-11-01,10541.935483871,1569.67741935484,12510.1612903226,123.903225806452,7600.32258064516,3683,88.4532258064516
2008,12,"2007-12-12",51.7430663791068,5.4938566000401,39,2008-01-07,2008-02-05,"No",2007,12121.2903225806,1502.58064516129,14015.6129032258,90.9032258064516,6728.22580645161,7185.58064516129,85.7477419354839,-5078.7064516129,2007-12-01,10005,1710.66666666667,12009.2666666667,56.5,6639.03333333333,4290.9,87.8693333333333
2009,1,"2009-01-14",60.3088310850361,8.4673563264783,595,2009-02-19,2009-03-01,"No",2009,9142.58064516129,1104.96774193548,10669.4838709677,64.7741935483871,4592.32258064516,6306.09677419355,83.5541935483871,-3389.25806451613,2009-01-01,8873.22580645161,1128.06451612903,10335.2580645161,85.7096774193548,2841.87096774194,7113.41935483871,85.2135483870968
2009,2,"2009-02-13",56.7410782336778,8.5818275101992,80,2009-02-19,2009-03-01,"No",2009,20469.2857142857,1427.5,23574,919.857142857143,4026.17857142857,22752.6428571429,76.8767857142857,-2531.83535714286,2009-02-01,9142.58064516129,1104.96774193548,10669.4838709677,64.7741935483871,4592.32258064516,6306.09677419355,83.5541935483871
2009,3,"2009-03-18",60.2915813333693,9.51697356619725,80,2009-02-19,2009-03-01,"Yes",2009,22619.3548387097,1422.25806451613,26181.1290322581,868.064516129032,5885.54838709677,19926.8709677419,69.0841935483871,-4313.58064516129,2009-03-01,20469.2857142857,1427.5,23574,919.857142857143,4026.17857142857,22752.6428571429,76.8767857142857
2009,4,"2009-04-15",62.4558324084576,15.3587312730371,39,2009-02-19,2009-03-01,"Yes",2009,13603.3333333333,1516,16308.3666666667,402.366666666667,2826.33333333333,12039.7666666667,74.4533333333333,-2030.99,2009-04-01,22619.3548387097,1422.25806451613,26181.1290322581,868.064516129032,5885.54838709677,19926.8709677419,69.0841935483871
2009,11,"2008-11-07",49.3992613148549,5.91703152190245,14,2009-02-19,2009-03-01,"No",2008,9739.66666666667,1140,11225.3666666667,61.3333333333333,5183.56666666667,5817.73333333333,87.2073333333333,-4062.53333333333,2008-11-01,7767.41935483871,1234.70967741935,9337.45161290323,179.451612903226,4585.16129032258,3186.09677419355,89.6870967741935
2009,12,"2008-12-16",53.1410058628832,3.82900555265663,13,2009-02-19,2009-03-01,"No",2008,8873.22580645161,1128.06451612903,10335.2580645161,85.7096774193548,2841.87096774194,7113.41935483871,85.2135483870968,-1725.15598037703,2008-12-01,9739.66666666667,1140,11225.3666666667,61.3333333333333,5183.56666666667,5817.73333333333,87.2073333333333
2010,1,"2010-01-14",56.5054445106203,6.20243522499475,160,2010-01-21,2010-02-10,"No",2010,26808.7096774194,1955.16129032258,31649.6451612903,2229.32258064516,5727.22580645161,26955,78.7348387096774,-3570.46451612903,2010-01-01,10611.935483871,1318.70967741935,12432.8387096774,107.387096774194,5638.48387096774,6370.77419354839,84.3287096774194
2010,2,"2010-02-11",56.6542670466608,6.02064129356133,86,2010-01-21,2010-02-10,"Yes",2010,28992.8571428571,2425.71428571429,35295.2142857143,3098.10714285714,6983.39285714286,29982.1428571429,65.8410714285714,-4315.71428571429,2010-02-01,26808.7096774194,1955.16129032258,31649.6451612903,2229.32258064516,5727.22580645161,26955,78.7348387096774
2010,3,"2010-03-10",68.0159148664589,16.4167260801465,130,2010-01-21,2010-02-10,"Yes",2010,19745.1612903226,2934.1935483871,24223.4193548387,616.41935483871,7180.48387096774,17121.4838709677,67.7325806451613,-4216.09677419355,2010-03-01,28992.8571428571,2425.71428571429,35295.2142857143,3098.10714285714,6983.39285714286,29982.1428571429,65.8410714285714
2010,4,"2010-04-07",64.6678382816153,7.00645607296826,137,2010-01-21,2010-02-10,"Yes",2010,18833.3333333333,4277,25396.5,911.233333333333,1558.46666666667,24604.4666666667,69.941,1382.68066666667,2010-04-01,19745.1612903226,2934.1935483871,24223.4193548387,616.41935483871,7180.48387096774,17121.4838709677,67.7325806451613
2010,11,"2009-11-18",54.1002820456667,2.63277249928326,51,2010-01-21,2010-02-10,"No",2009,9007.66666666667,1393.66666666667,10840.4,71.9,4597.1,4654.4,86.2153333333333,-2635.06666666667,2009-11-01,9780.96774193548,1844.51612903226,12371.1612903226,134.967741935484,6222.64516129032,6365.03225806452,85.6767741935484
2010,12,"2009-12-16",54.9516790062439,4.3586879491182,50,2010-01-21,2010-02-10,"No",2009,10611.935483871,1318.70967741935,12432.8387096774,107.387096774194,5638.48387096774,6370.77419354839,84.3287096774194,-3923.48387096774,2009-12-01,9007.66666666667,1393.66666666667,10840.4,71.9,4597.1,4654.4,86.2153333333333
2011,1,"2011-01-12",60.7133929275098,8.59372642740957,215,2010-12-09,2011-03-03,"Yes",2011,34964.5161290323,11793.5483870968,50590.3225806452,1214.77419354839,10768.5806451613,39475.7741935484,60.4809677419355,-4481.96774193548,2011-01-01,45700,6942.25806451613,57520.5161290323,1330.61290322581,11030.7096774194,48138.064516129,71.9216129032258
2011,2,"2011-02-10",60.0353468668106,5.48119910893085,159,2010-12-09,2011-03-03,"Yes",2011,24575,8698.92857142857,35694.25,806.071428571429,9008,28251,65.5821428571429,-4082.21428571429,2011-02-01,34964.5161290323,11793.5483870968,50590.3225806452,1214.77419354839,10768.5806451613,39475.7741935484,60.4809677419355
2011,3,"2011-03-10",65.4076872371716,18.0029259942242,125,2010-12-09,2011-03-03,"Yes",2011,57983.8709677419,13637.0967741935,108579.903225806,29023.064516129,6434.25806451613,104134.741935484,58.8467741935484,253.645161290323,2011-03-01,24575,8698.92857142857,35694.25,806.071428571429,9008,28251,65.5821428571429
2011,4,"2011-04-06",65.846823566315,13.8121353395957,81,2010-12-09,2011-03-03,"Yes",2011,53733.3333333333,26383.3333333333,93121.3666666667,7530.06666666667,6231.1,85043.3333333333,50.79,7657,2011-04-01,57983.8709677419,13637.0967741935,108579.903225806,29023.064516129,6434.25806451613,104134.741935484,58.8467741935484
2011,11,"2010-11-22",55.2861740792521,5.24907911639575,25,2010-12-09,2011-03-03,"No",2010,13043.3333333333,1901.66666666667,15859.5,57.2,9249.1,7020.86666666667,84.0536666666667,-6633.78139766166,2010-11-01,12005.1612903226,2390.32258064516,15730.2903225806,179.129032258065,9410.83870967742,5473.25806451613,85.2561290322581
2011,12,"2010-12-13",55.8422701384255,4.20226371274696,128,2010-12-09,2011-03-03,"Yes",2010,45700,6942.25806451613,57520.5161290323,1330.61290322581,11030.7096774194,48138.064516129,71.9216129032258,-4570.14028252271,2010-12-01,13043.3333333333,1901.66666666667,15859.5,57.2,9249.1,7020.86666666667,84.0536666666667
2012,1,"2012-01-19",57.9940848644179,6.76820534316418,433,2012-01-25,2012-04-02,"No",2012,15003.2258064516,1821.29032258065,17424.3225806452,158.806451612903,6125.09677419355,11417.3870967742,81.2361290322581,-4850.96774193548,2012-01-01,14480.6451612903,1816.45161290323,16802.2903225806,84.9677419354839,9452.45161290323,5372.70967741936,81.1893548387097
2012,2,"2012-02-15",55.0662294100194,8.5000798755255,352,2012-01-25,2012-04-02,"Yes",2012,13227.5862068966,1584.48275862069,15301.7931034483,97.1724137931034,3923.37931034483,10796.8620689655,75.7979310344828,-2799.68965517241,2012-02-01,15003.2258064516,1821.29032258065,17424.3225806452,158.806451612903,6125.09677419355,11417.3870967742,81.2361290322581
2012,3,"2012-03-08",63.0994708079378,16.0622347150178,462,2012-01-25,2012-04-02,"Yes",2012,19610.6451612903,1615.48387096774,22490.1612903226,255.387096774194,3543.29032258065,20114.4193548387,74.4212903225806,-2415.8064516129,2012-03-01,13227.5862068966,1584.48275862069,15301.7931034483,97.1724137931034,3923.37931034483,10796.8620689655,75.7979310344828
2012,4,"2012-04-05",62.54183428777,14.8467846400654,305,2012-01-25,2012-04-02,"Yes",2012,25670,2499,29820.0666666667,218.5,2312.9,27781.9333333333,67.2523333333333,-1904.33333333333,2012-04-01,19610.6451612903,1615.48387096774,22490.1612903226,255.387096774194,3543.29032258065,20114.4193548387,74.4212903225806
2012,11,"2011-11-15",58.8781193848649,10.1278333178859,80,2012-01-25,2012-04-02,"No",2011,12710,2755.33333333333,16371.8333333333,65.9,7222.3,8269.4,79.4883333333333,-5112.76666666667,2011-11-01,17654.8387096774,5027.09677419355,23968.935483871,125.032258064516,10812.1290322581,12077.2903225806,74.0151612903226
2012,12,"2011-12-12",52.1306371741303,6.94232001254439,340,2012-01-25,2012-04-02,"No",2011,14480.6451612903,1816.45161290323,16802.2903225806,84.9677419354839,9452.45161290323,5372.70967741936,81.1893548387097,-7651.61290322581,2011-12-01,12710,2755.33333333333,16371.8333333333,65.9,7222.3,8269.4,79.4883333333333
2013,1,"2013-01-09",57.718796096639,8.6890398704747,157,2012-12-02,2012-12-22,"Yes",2013,23719.3548387097,1838.70967741935,26837.4193548387,663.161290322581,4588.83870967742,22289.4516129032,65.0038709677419,-2571.47806451613,2013-01-01,45996.7741935484,1960.64516129032,53097.1290322581,3703.45161290323,7270.32258064516,48250.8709677419,70.7209677419355
2013,2,"2013-02-06",60.0967062746814,6.36410432196891,181,2012-12-02,2012-12-22,"Yes",2013,15878.5714285714,2230.35714285714,18659.9642857143,99.9285714285714,4563.10714285714,13428.8214285714,70.3421428571429,-2591.39392857143,2013-02-01,23719.3548387097,1838.70967741935,26837.4193548387,663.161290322581,4588.83870967742,22289.4516129032,65.0038709677419
2013,3,"2013-03-06",53.9980248534867,9.87674263012424,103,2012-12-02,2012-12-22,"Yes",2013,13435.4838709677,1509.67741935484,15867.3870967742,404.516129032258,5284.35483870968,9626.90322580645,75.3277419354839,-4001.54838709677,2013-03-01,15878.5714285714,2230.35714285714,18659.9642857143,99.9285714285714,4563.10714285714,13428.8214285714,70.3421428571429
2013,4,"2013-04-04",53.1035890205168,11.759747981997,40,2012-12-02,2012-12-22,"Yes",2013,12397.6666666667,2162,15587.7333333333,418.3,1893.33333333333,12865.7,74.721,-549.743333333333,2013-04-01,13435.4838709677,1509.67741935484,15867.3870967742,404.516129032258,5284.35483870968,9626.90322580645,75.3277419354839
2013,11,"2012-11-15",52.8934111853784,8.96456192326669,77,2012-12-02,2012-12-22,"No",2012,11910.3333333333,1294.66666666667,13586.7666666667,59.1,7153.86666666667,6291.7,85.3273333333333,-5550.7,2012-11-01,11451.6129032258,1789.29032258065,13731.4516129032,206.41935483871,7882.67741935484,4476.90322580645,86.1574193548387
2013,12,"2012-12-07",56.4069559566673,5.58023532449652,79,2012-12-02,2012-12-22,"Yes",2012,45996.7741935484,1960.64516129032,53097.1290322581,3703.45161290323,7270.32258064516,48250.8709677419,70.7209677419355,-5041.73032258065,2012-12-01,11910.3333333333,1294.66666666667,13586.7666666667,59.1,7153.86666666667,6291.7,85.3273333333333
2014,1,"2014-01-16",55.5132352372343,5.4006031040921,200,2014-03-08,2014-03-08,"No",2014,6329.03225806452,789.096774193548,7540.48387096774,198.709677419355,1613.29032258065,4780.41935483871,85.3906451612903,-1401.64838709677,2014-01-01,8204.83870967742,935.387096774194,9463.06451612903,93.1290322580645,2802.96774193548,4951.1935483871,84.4312903225807
2014,2,"2014-02-12",61.7884632368748,19.7140376130116,92,2014-03-08,2014-03-08,"No",2014,10736.7857142857,821.892857142857,12226.1785714286,133.214285714286,2651.42857142857,11061.0357142857,80.6957142857143,-2077.98571428571,2014-02-01,6329.03225806452,789.096774193548,7540.48387096774,198.709677419355,1613.29032258065,4780.41935483871,85.3906451612903
2014,3,"2014-03-12",72.9375518812984,19.048808148807,135,2014-03-08,2014-03-08,"Yes",2014,14774.8387096774,847.193548387097,16261.9032258065,133.387096774194,4383.74193548387,12723.1290322581,76.6645161290323,-3646.96774193548,2014-03-01,10736.7857142857,821.892857142857,12226.1785714286,133.214285714286,2651.42857142857,11061.0357142857,80.6957142857143
2014,4,"2014-04-08",64.8087799234474,14.2044605403492,49,2014-03-08,2014-03-08,"Yes",2014,9636.66666666667,1778.73333333333,12175.1666666667,235.666666666667,3966.66666666667,7912.73333333333,79.3373333333333,-3464.36666666667,2014-04-01,14774.8387096774,847.193548387097,16261.9032258065,133.387096774194,4383.74193548387,12723.1290322581,76.6645161290323
2014,11,"2013-11-07",53.932320381592,10.8615079518769,21,2014-03-08,2014-03-08,"No",2013,8783.33333333333,1087.13333333333,10213.4666666667,99.2,3876.6,5567.96666666667,85.6806666666667,-2926.65,2013-11-01,7974.83870967742,1439.38709677419,9815.51612903226,165.451612903226,3702.87096774194,4273.51612903226,85.9312903225807
2014,12,"2013-12-14",54.2947262347832,6.39902815475282,70,2014-03-08,2014-03-08,"No",2013,8204.83870967742,935.387096774194,9463.06451612903,93.1290322580645,2802.96774193548,4951.1935483871,84.4312903225807,-2084.54838709677,2013-12-01,8783.33333333333,1087.13333333333,10213.4666666667,99.2,3876.6,5567.96666666667,85.6806666666667
2015,1,"2015-01-14",51.9767771403842,10.2994057594996,25,2014-12-07,2014-12-24,"Yes",2015,10733.2258064516,884.41935483871,12495.2580645161,407.193548387097,5236.74193548387,6051.35483870968,75.3077419354839,-4155.29032258064,2015-01-01,33066.1290322581,1212.32258064516,37566.6129032258,2666.38709677419,6492.54838709677,33506.935483871,74.1841935483871
2015,2,"2015-02-11",49.5847343386273,7.17658346592412,78,2014-12-07,2014-12-24,"Yes",2015,17869.2857142857,912.071428571429,20847.25,1051.21428571429,5027.78571428571,16257.5357142857,76.5492857142857,-4042.82142857143,2015-02-01,10733.2258064516,884.41935483871,12495.2580645161,407.193548387097,5236.74193548387,6051.35483870968,75.3077419354839
2015,3,"2015-03-11",55.6990976461615,8.5882679486282,7,2014-12-07,2014-12-24,"Yes",2015,7972.90322580645,638.483870967742,10313.6774193548,382.354838709677,3204.16129032258,5988.74193548387,79.6877419354839,-2618.65940797207,2015-03-01,17869.2857142857,912.071428571429,20847.25,1051.21428571429,5027.78571428571,16257.5357142857,76.5492857142857
2015,4,"2015-04-07",60.9408676379694,7.64813590754458,2,2014-12-07,2014-12-24,"Yes",2015,6341.33333333333,874.8,9132.3,469.266666666667,1676.4,6818.26666666667,81.2673333333333,-1469.46666666667,2015-04-01,7972.90322580645,638.483870967742,10313.6774193548,382.354838709677,3204.16129032258,5988.74193548387,79.6877419354839
2015,12,"2014-12-17",51.7561236792152,6.45793746854972,50,2014-12-07,2014-12-24,"Yes",2014,33066.1290322581,1212.32258064516,37566.6129032258,2666.38709677419,6492.54838709677,33506.935483871,74.1841935483871,-4891.87096774194,2014-12-01,7596.66666666667,956.266666666667,9263.13333333333,160.666666666667,2980.76666666667,5433.7,84.4043333333333
2016,1,"2016-01-13",51.5118772386202,5.99178966518956,9,2016-01-18,2016-03-11,"No",2016,27404.1935483871,1622.83870967742,30676.0322580645,706.129032258065,4612,27636.2258064516,75.158064516129,-3196.28121870515,2016-01-01,10542.2580645161,773.483870967742,11865.3225806452,139.258064516129,2445.8064516129,9248.61290322581,82.6674193548387
2016,2,"2016-02-10",52.7942031591415,10.0024810522917,7,2016-01-18,2016-03-11,"Yes",2016,21165.5172413793,1048.89655172414,23319,348.689655172414,5158.44827586207,17844.3448275862,68.3255172413793,-4032.51724137931,2016-02-01,27404.1935483871,1622.83870967742,30676.0322580645,706.129032258065,4612,27636.2258064516,75.158064516129
2016,3,"2016-03-09",63.6104836263725,5.07112587600191,8,2016-01-18,2016-03-11,"Yes",2016,53790.3225806452,1992.74193548387,68391.7741935484,10175.0322580645,5837.54838709677,63654.3548387097,64.4545161290323,-4465.16129032258,2016-03-01,21165.5172413793,1048.89655172414,23319,348.689655172414,5158.44827586207,17844.3448275862,68.3255172413793
2016,4,"2016-04-04",66.3489164016305,0,13,2016-01-18,2016-03-11,"Yes",2016,19436.6666666667,1765.86666666667,22831.7666666667,702,2059.33333333333,20873.9,63.3423333333333,-1808.52333333333,2016-04-01,53790.3225806452,1992.74193548387,68391.7741935484,10175.0322580645,5837.54838709677,63654.3548387097,64.4545161290323
2016,12,"2015-12-15",61.998520718444,15.431342134716,9,2016-01-18,2016-03-11,"No",2015,10542.2580645161,773.483870967742,11865.3225806452,139.258064516129,2445.8064516129,9248.61290322581,82.6674193548387,-1782.11078153634,2015-12-01,6122,892.166666666667,7289.03333333333,96.0666666666667,2283.1,4769.06666666667,85.7226666666667
2017,1,"2017-01-11",52.5833506829986,17.4276087884085,84,2016-12-12,2017-02-21,"Yes",2017,67500,13347.0322580645,150870.322580645,59044.7096774194,11742.2580645161,143948.451612903,57.0103225806452,-4226.03225806452,2017-01-01,39925.8064516129,1063.54838709677,45025.2258064516,2163.48387096774,8560.35483870968,35362.4516129032,73.7464516129032
2017,2,"2017-02-09",60.9262630668798,12.9225800238456,60,2016-12-12,2017-02-21,"Yes",2017,82107.1428571429,28964.2857142857,274978.178571429,148441.571428571,11483.0357142857,269002.464285714,44.6657142857143,5642.125,2017-02-01,67500,13347.0322580645,150870.322580645,59044.7096774194,11742.2580645161,143948.451612903,57.0103225806452
2017,3,"2017-03-08",58.754731511088,13.9264987785269,43,2016-12-12,2017-02-21,"Yes",2017,66770.9677419355,29696.7741935484,128416.935483871,24435.3548387097,4695.77419354839,124338.612903226,43.8416129032258,13441.6129032258,2017-03-01,82107.1428571429,28964.2857142857,274978.178571429,148441.571428571,11483.0357142857,269002.464285714,44.6657142857143
2017,4,"2017-04-05",60.4181581369185,6.34088555695289,8,2016-12-12,2017-02-21,"Yes",2017,67336.6666666667,23530,112579.366666667,15255.3333333333,5547.1,106997.466666667,48.0053333333333,7379.66666666667,2017-04-01,66770.9677419355,29696.7741935484,128416.935483871,24435.3548387097,4695.77419354839,124338.612903226,43.8416129032258
2017,11,"2016-11-07",47.4536283784425,1.39041753713511,9,2016-12-12,2017-02-21,"No",2016,15056.6666666667,1147.13333333333,16894.8333333333,112.7,7684.06666666667,8668.96666666667,81.106,-6746.54418821712,2016-11-01,11633.8709677419,1232.83870967742,13487.3870967742,154.967741935484,6896.8064516129,7614.93548387097,83.9564516129032
2017,12,"2016-12-08",48.6047377785089,7.6555134374402,274,2016-12-12,2017-02-21,"No",2016,39925.8064516129,1063.54838709677,45025.2258064516,2163.48387096774,8560.35483870968,35362.4516129032,73.7464516129032,-7437.09677419355,2016-12-01,15056.6666666667,1147.13333333333,16894.8333333333,112.7,7684.06666666667,8668.96666666667,81.106
2018,1,"2018-01-10",61.4127606360677,15.0228035663989,20,2018-01-12,2018-04-02,"No",2018,18180.6451612903,2265.48387096774,21294.5806451613,135.548387096774,6497,16992,75.6067741935484,-4714.06451612903,2018-01-01,14425.8064516129,2150.64516129032,17287.2580645161,87.3225806451613,8457.58064516129,6841.12903225806,79.9251612903226
2018,2,"2018-02-08",64.0170016098688,19.882687144879,7,2018-01-12,2018-04-02,"Yes",2018,13532.1428571429,2145,16323.2857142857,117.071428571429,4082.21428571429,11570.25,73.9135714285714,-3041.03571428571,2018-02-01,18180.6451612903,2265.48387096774,21294.5806451613,135.548387096774,6497,16992,75.6067741935484
2018,3,"2018-03-14",68.8402959753326,16.4245232450767,6,2018-01-12,2018-04-02,"Yes",2018,26558.064516129,3631.93548387097,32748.0967741935,248.387096774194,6472.54838709677,28192.6774193548,71.2712903225806,-4381.83870967742,2018-03-01,13532.1428571429,2145,16323.2857142857,117.071428571429,4082.21428571429,11570.25,73.9135714285714
2018,11,"2017-11-27",63.9389741690733,7.62042470263092,4,2018-01-12,2018-04-02,"No",2017,13666.6666666667,2046.33333333333,17305.7333333333,102.4,7588.3,9046.36666666667,78.0936666666667,-6436,2017-11-01,13316.1290322581,2743.87096774194,17003.2580645161,224.193548387097,5994.38709677419,9340.58064516129,75.5522580645161
2018,12,"2017-12-13",56.7183091246327,13.8489307135237,8,2018-01-12,2018-04-02,"No",2017,14425.8064516129,2150.64516129032,17287.2580645161,87.3225806451613,8457.58064516129,6841.12903225806,79.9251612903226,-7133.77577558053,2017-12-01,13666.6666666667,2046.33333333333,17305.7333333333,102.4,7588.3,9046.36666666667,78.0936666666667
2019,1,"2019-01-26",64.6753355803912,14.9822870648451,18,2019-01-10,2019-03-07,"Yes",2019,31577.4193548387,1530.64516129032,36567,2029.35483870968,6045.96774193548,32308.7741935484,71.9496774193548,-4956.77419354839,2019-01-01,15093.5483870968,1384.83870967742,17005.1935483871,80.8709677419355,7718.90322580645,10077.4193548387,79.6287096774194
2019,2,"2019-02-16",61.1568043686428,14.7259636759236,8,2019-01-10,2019-03-07,"Yes",2019,55289.2857142857,8654.28571428571,85988.75,15200.3571428571,8489.10714285714,81926.8928571429,60.0042857142857,-4256.14285714286,2019-02-01,31577.4193548387,1530.64516129032,36567,2029.35483870968,6045.96774193548,32308.7741935484,71.9496774193548
2019,3,"2019-03-03",54.3683843595379,NA,1,2019-01-10,2019-03-07,"Yes",2019,69916.1290322581,16009.6774193548,127068.290322581,34528.4838709677,7635.35483870968,120729.935483871,50.2435483870968,157.063835033282,2019-03-01,55289.2857142857,8654.28571428571,85988.75,15200.3571428571,8489.10714285714,81926.8928571429,60.0042857142857
2019,11,"2018-11-07",79.6131630697947,11.850343126193,11,2019-01-10,2019-03-07,"No",2018,9611.66666666667,1564,11723.3333333333,83.8333333333333,4073,7894.5,84.8646666666667,-3247.43333333333,2018-11-01,11167.4193548387,1887.41935483871,13848.5483870968,50.5161290322581,7957.1935483871,5005.70967741936,83.8448387096774
2019,12,"2018-12-12",60.8950587246273,15.6842651515759,17,2019-01-10,2019-03-07,"No",2018,15093.5483870968,1384.83870967742,17005.1935483871,80.8709677419355,7718.90322580645,10077.4193548387,79.6287096774194,-6162.58064516129,2018-12-01,9611.66666666667,1564,11723.3333333333,83.8333333333333,4073,7894.5,84.8646666666667
2020,1,"2020-01-15",55.457603482161,8.12298347676629,4,NA,NA,"No",2020,16458.064516129,2259.35483870968,19374,116.806451612903,6433,12917.6451612903,75.2570967741935,-4651.51612903226,2020-01-01,19409.6774193548,3628.06451612903,23844.8709677419,144.387096774194,10572.5483870968,14507.5806451613,75.6267741935484
2020,2,"2020-02-12",70.7696924477868,20.1762716184743,3,NA,NA,"No",2020,13586.2068965517,2259.31034482759,16420.6896551724,144.620689655172,3786.31034482759,11768.0689655172,74.02,-2650.51034482759,2020-02-01,16458.064516129,2259.35483870968,19374,116.806451612903,6433,12917.6451612903,75.2570967741935
2020,3,"2020-03-10",77.9730220337231,1.00699040987644,2,NA,NA,"No",2020,12067.7419354839,2114.83870967742,15042.8709677419,83.5806451612903,4635.06451612903,10325.4838709677,75.3583870967742,-3489.83569473513,2020-03-01,13586.2068965517,2259.31034482759,16420.6896551724,144.620689655172,3786.31034482759,11768.0689655172,74.02
2020,11,"2019-11-12",64.449133428178,11.5921798161597,3,NA,NA,"No",2019,10621,1721.33333333333,12884.9,62.3333333333333,4889.63333333333,6787.63333333333,77.6823333333333,-3754.08380762048,2019-11-01,14280.6451612903,2674.51612903226,17875.2903225806,41.3870967741936,2804.70967741935,13226.6451612903,73.7941935483871
2020,12,"2019-12-18",60.2821451689189,13.5056283138039,8,NA,NA,"No",2019,19409.6774193548,3628.06451612903,23844.8709677419,144.387096774194,10572.5483870968,14507.5806451613,75.6267741935484,-8151.61290322581,2019-12-01,10621,1721.33333333333,12884.9,62.3333333333333,4889.63333333333,6787.63333333333,77.6823333333333
2021,1,"2021-01-06",99.9228535009906,NA,1,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,11,"2020-11-09",95.1931849475397,NA,1,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
