"WY","Month","Date_median","dist_km_facility","dist_km_sd","Count","FirstFlush_firstDate","FirstFlush_medianDate","FirstFlushOccurred","Year","SAC","SJR","TOT","YOLO","EXPORTS","OUT","X2","mean_OMR","DateMonth","SAC_1","SJR_1","TOT_1","YOLO_1","EXPORTS_1","OUT_1","X2_1"
2018,3,"2018-03-14",69.7813005618483,17.3398643955375,6,2018-01-12,2018-04-02,"Yes",2018,26558.064516129,3631.93548387097,32748.0967741935,248.387096774194,6472.54838709677,28192.6774193548,71.2712903225806,-4381.83870967742,2018-03-01,13532.1428571429,2145,16323.2857142857,117.071428571429,4082.21428571429,11570.25,73.9135714285714
2018,11,"2017-11-27",59.282375381486,10.7168519452943,4,2018-01-12,2018-04-02,"No",2017,13666.6666666667,2046.33333333333,17305.7333333333,102.4,7588.3,9046.36666666667,78.0936666666667,-6436,2017-11-01,13316.1290322581,2743.87096774194,17003.2580645161,224.193548387097,5994.38709677419,9340.58064516129,75.5522580645161
2018,12,"2017-12-13",54.2796662258618,10.5918830378615,8,2018-01-12,2018-04-02,"No",2017,14425.8064516129,2150.64516129032,17287.2580645161,87.3225806451613,8457.58064516129,6841.12903225806,79.9251612903226,-7133.77577558053,2017-12-01,13666.6666666667,2046.33333333333,17305.7333333333,102.4,7588.3,9046.36666666667,78.0936666666667
2019,1,"2019-01-26",62.4450787421039,15.1331796722043,18,2019-01-10,2019-03-07,"Yes",2019,31577.4193548387,1530.64516129032,36567,2029.35483870968,6045.96774193548,32308.7741935484,71.9496774193548,-4956.77419354839,2019-01-01,15093.5483870968,1384.83870967742,17005.1935483871,80.8709677419355,7718.90322580645,10077.4193548387,79.6287096774194
2019,2,"2019-02-16",66.2023719706673,11.8334897670271,8,2019-01-10,2019-03-07,"Yes",2019,55289.2857142857,8654.28571428571,85988.75,15200.3571428571,8489.10714285714,81926.8928571429,60.0042857142857,-4256.14285714286,2019-02-01,31577.4193548387,1530.64516129032,36567,2029.35483870968,6045.96774193548,32308.7741935484,71.9496774193548
2019,3,"2019-03-03",53.4999676121076,NA,1,2019-01-10,2019-03-07,"Yes",2019,69916.1290322581,16009.6774193548,127068.290322581,34528.4838709677,7635.35483870968,120729.935483871,50.2435483870968,157.063835033282,2019-03-01,55289.2857142857,8654.28571428571,85988.75,15200.3571428571,8489.10714285714,81926.8928571429,60.0042857142857
2019,11,"2018-11-07",76.2167544426338,15.4007382419106,11,2019-01-10,2019-03-07,"No",2018,9611.66666666667,1564,11723.3333333333,83.8333333333333,4073,7894.5,84.8646666666667,-3247.43333333333,2018-11-01,11167.4193548387,1887.41935483871,13848.5483870968,50.5161290322581,7957.1935483871,5005.70967741936,83.8448387096774
2019,12,"2018-12-12",66.7389775625687,15.0588322155976,17,2019-01-10,2019-03-07,"No",2018,15093.5483870968,1384.83870967742,17005.1935483871,80.8709677419355,7718.90322580645,10077.4193548387,79.6287096774194,-6162.58064516129,2018-12-01,9611.66666666667,1564,11723.3333333333,83.8333333333333,4073,7894.5,84.8646666666667
2020,1,"2020-01-15",49.3583425792583,4.86575542671205,4,NA,NA,"No",2020,16458.064516129,2259.35483870968,19374,116.806451612903,6433,12917.6451612903,75.2570967741935,-4651.51612903226,2020-01-01,19409.6774193548,3628.06451612903,23844.8709677419,144.387096774194,10572.5483870968,14507.5806451613,75.6267741935484
2020,2,"2020-02-12",63.1725494988057,17.0567846161933,3,NA,NA,"No",2020,13586.2068965517,2259.31034482759,16420.6896551724,144.620689655172,3786.31034482759,11768.0689655172,74.02,-2650.51034482759,2020-02-01,16458.064516129,2259.35483870968,19374,116.806451612903,6433,12917.6451612903,75.2570967741935
2020,3,"2020-03-10",80.4143718831847,4.01035310403525,2,NA,NA,"No",2020,12067.7419354839,2114.83870967742,15042.8709677419,83.5806451612903,4635.06451612903,10325.4838709677,75.3583870967742,-3489.83569473513,2020-03-01,13586.2068965517,2259.31034482759,16420.6896551724,144.620689655172,3786.31034482759,11768.0689655172,74.02
2020,11,"2019-11-12",58.2460086726927,15.9454143529652,3,NA,NA,"No",2019,10621,1721.33333333333,12884.9,62.3333333333333,4889.63333333333,6787.63333333333,77.6823333333333,-3754.08380762048,2019-11-01,14280.6451612903,2674.51612903226,17875.2903225806,41.3870967741936,2804.70967741935,13226.6451612903,73.7941935483871
2020,12,"2019-12-18",61.001005883404,13.7883905682053,8,NA,NA,"No",2019,19409.6774193548,3628.06451612903,23844.8709677419,144.387096774194,10572.5483870968,14507.5806451613,75.6267741935484,-8151.61290322581,2019-12-01,10621,1721.33333333333,12884.9,62.3333333333333,4889.63333333333,6787.63333333333,77.6823333333333
2021,1,"2021-01-06",94.086737174772,NA,1,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,11,"2020-11-09",76.154524513542,NA,1,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
